target,n,k,d,q,seconds,status,A_poly,B_poly
Z7xZ12,168,12,6,2.571,0.14,ok,x^3*y^3 + x^5*y + x^6*y^3,x^3*y + x^5*y^3 + x^6*y
Z7xZ12,168,12,8,4.571,0.43,ok,x*y^8 + x^5*y^4 + x^6*y^10,x*y^2 + x^5*y^2 + x^6*y^6
Z7xZ12,168,12,8,4.571,0.45,ok,x*y + x^5*y^7 + x^6*y^5,y^6 + x^4*y^10 + x^5*y^6
Z7xZ12,168,18,4,1.714,0.04,ok,y^10 + x*y^10 + x^3*y^10,x + x^2*y^6 + x^4*y^9
Z7xZ12,168,12,10,7.143,1.03,ok,x^2*y^11 + x^3*y + x^5*y,x*y^7 + x^5*y^9 + x^6*y^5
Z7xZ12,168,12,8,4.571,0.53,ok,x^3*y + x^5*y + x^6*y^4,x^5 + x^5*y + x^5*y^11
Z7xZ12,168,12,2,0.286,0.01,ok,x^3 + x^4*y^8 + x^6*y^6,y^7 + x^2*y^5 + x^6*y^11
Z7xZ12,168,12,4,1.143,0.04,ok,y^10 + x*y^10 + x^3*y^10,1 + x^4 + x^5*y^2
Z7xZ12,168,36,4,3.429,0.03,ok,x^3*y^3 + x^4*y^9 + x^6*y^9,y^8 + x*y^8 + x^3*y^8
Z7xZ12,168,12,4,1.143,0.04,ok,x*y^8 + x^3*y^2 + x^4*y^6,x^2*y^7 + x^4*y^7 + x^5*y^5
Z7xZ12,168,20,6,4.286,0.26,ok,y^9 + x^4*y + x^5*y^11,x^3 + x^4*y^2 + x^6*y^4
Z7xZ12,168,12,8,4.571,0.41,ok,y^10 + x^2 + x^3*y^6,y^10 + x*y^2 + x^5*y^4
Z7xZ12,168,20,4,1.905,0.03,ok,x^2*y^5 + x^4*y^7 + x^5*y^9,x^2*y + x^4*y^3 + x^5*y^11
Z7xZ12,168,16,6,3.429,0.09,ok,x*y^11 + x^5*y^3 + x^6*y^7,x*y^7 + x^3*y^3 + x^3*y^11
Z7xZ12,168,16,6,3.429,0.07,ok,x^4*y^4 + x^5 + x^5*y^8,y + y^5 + x^4*y^9
Z7xZ12,168,12,8,4.571,0.34,ok,x*y^8 + x^2*y^10 + x^6*y^6,x^3 + x^5*y^8 + x^6*y^2
Z7xZ12,168,16,6,3.429,0.13,ok,x^5*y^5 + x^6*y + x^6*y^9,y^2 + y^6 + x^2*y^10
Z7xZ12,168,12,8,4.571,0.49,ok,x*y^8 + x^5*y^6 + x^6*y^8,x^2 + x^3*y^4 + x^5*y^10
Z7xZ12,168,12,8,4.571,0.36,ok,x^3*y^8 + x^4*y^2 + x^6*y^10,y^3 + x^2*y^5 + x^6*y^11
Z7xZ12,168,12,8,4.571,0.43,ok,x^2*y + x^3*y^9 + x^5*y^3,x*y^6 + x^2*y^6 + x^4*y^2
Z7xZ12,168,16,6,3.429,0.05,ok,x*y^4 + x^6 + x^6*y^8,y + x*y^5 + x*y^9
Z7xZ12,168,12,4,1.143,0.03,ok,x^2*y + x^4*y + x^5*y^9,x*y + x^3*y^7 + x^4*y^9
Z7xZ12,168,12,4,1.143,0.03,ok,x*y^7 + x^2*y + x^4*y^9,x^2*y^11 + x^3*y^7 + x^5*y^7
Z7xZ12,168,18,6,3.857,0.05,ok,x*y^4 + x^3*y^7 + x^4*y,y^9 + x*y^3 + x^5*y^3
Z7xZ12,168,18,8,6.857,0.46,ok,x*y^5 + x^2*y^2 + x^6*y^5,x^3*y^8 + x^5*y^2 + x^6*y^2
Z7xZ12,168,16,4,1.524,0.03,ok,x*y^7 + x^2*y^3 + x^5*y^11,y^5 + x^5*y + x^6*y^9
Z7xZ12,168,12,10,7.143,1.09,ok,y^6 + x*y^10 + x^3*y^10,y^9 + x^2*y^3 + x^6*y^7
Z7xZ12,168,12,8,4.571,0.61,ok,y^2 + y^9 + y^10,y^8 + x*y^11 + x^3*y^8
Z7xZ12,168,12,4,1.143,0.03,ok,y^3 + x*y + x^3*y^9,y^6 + x*y^6 + x^3*y^2
Z7xZ12,168,12,6,2.571,0.05,ok,y^2 + x^2*y^10 + x^6*y^6,x^3*y^8 + x^4*y^4 + x^6*y^10
Z7xZ12,168,16,6,3.429,0.07,ok,x*y^3 + x^3*y^7 + x^3*y^11,y^8 + x^3 + x^4*y^4
Z7xZ12,168,12,8,4.571,0.37,ok,x^3*y + x^5*y^7 + x^6*y,x*y + x^3*y + x^4*y^5
Z7xZ12,168,12,4,1.143,0.03,ok,x^2*y^9 + x^3*y^11 + x^5*y^3,x*y^4 + x^2*y^4 + x^4*y^8
Z7xZ12,168,12,4,1.143,0.05,ok,x*y + x^2*y + x^4*y^5,x^2*y^8 + x^3*y^2 + x^5
Z7xZ12,168,12,6,2.571,0.07,ok,x^2*y^10 + x^3*y^10 + x^5*y^8,y^2 + x*y^2 + x^3*y^4
Z7xZ12,168,12,8,4.571,0.4,ok,y^3 + x^2*y^5 + x^6*y^3,x*y^11 + x^5*y^7 + x^6*y
Z7xZ12,168,12,8,4.571,0.42,ok,y^11 + x*y^9 + x^5*y^9,x^2*y^6 + x^4*y^10 + x^5
Z7xZ12,168,12,6,2.571,0.05,ok,y + x^4*y^3 + x^5*y,x^3 + x^4*y^2 + x^6*y^2
Z7xZ12,168,12,8,4.571,0.4,ok,x^3*y^2 + x^5*y^2 + x^6*y^8,y^8 + x^4*y^2 + x^6*y^4
Z7xZ12,168,12,8,4.571,0.35,ok,x^3*y^2 + x^4*y^4 + x^6*y^2,x^2*y + x^3*y^9 + x^5*y^9
Z7xZ12,168,12,8,4.571,0.38,ok,y + x^4*y + x^6*y^11,y^3 + x^2*y^11 + x^3*y^9
Z7xZ12,168,12,8,4.571,0.36,ok,y^4 + x*y^2 + x^5*y^4,x^2*y^2 + x^4*y^8 + x^5*y^8
Z7xZ12,168,18,4,1.714,0.05,ok,y^4 + x^2*y^4 + x^6*y^7,y^9 + x^4*y^6 + x^5*y^9
Z7xZ12,168,12,8,4.571,0.31,ok,x*y^9 + x^5*y^5 + x^6*y^9,x^2*y^4 + x^3*y^4 + x^5*y^10
Z7xZ12,168,18,6,3.857,0.08,ok,x*y^9 + x^2 + x^4*y^6,y^8 + x^4*y^2 + x^5*y^5
Z7xZ12,168,12,8,4.571,0.35,ok,y^8 + x^2*y^8 + x^3*y^6,y^8 + x^4*y^8 + x^6*y^2
Z7xZ12,168,12,4,1.143,0.03,ok,x^2*y^9 + x^3*y^3 + x^5*y,x*y^7 + x^2*y + x^4*y^5
Z7xZ12,168,24,4,2.286,0.04,ok,x^2*y^2 + x^3*y^6 + x^5*y^10,x*y^8 + x^2*y^8 + x^4
Z7xZ12,168,16,6,3.429,0.05,ok,x^4*y + x^4*y^5 + x^6*y^9,y^6 + x^4*y^10 + x^6*y^2
Z7xZ12,168,12,8,4.571,0.41,ok,x^2*y + x^4*y + x^5*y^11,x*y^3 + x^2*y^3 + x^6*y^9
Z7xZ12,168,12,8,4.571,0.29,ok,x^2*y^10 + x^4*y^4 + x^5*y^8,y^6 + x^2*y^10 + x^3*y^10
Z7xZ12,168,12,6,2.571,0.06,ok,x*y^4 + x^3 + x^4*y^4,y^4 + x^2 + x^3*y^2
Z7xZ12,168,12,8,4.571,0.3,ok,y^5 + x^2*y + x^6*y,x*y^9 + x^5*y^3 + x^6*y^3
Z7xZ12,168,12,6,2.571,0.05,ok,y^5 + x^2*y^5 + x^6*y^3,x^2*y^3 + x^3*y + x^5*y
Z7xZ12,168,18,6,3.857,0.08,ok,x^2*y^11 + x^4*y^8 + x^5*y^11,x*y^4 + x^3*y^4 + x^4*y^7
Z7xZ12,168,12,6,2.571,0.15,ok,y^4 + x*y^2 + x^5*y^6,x^3*y^6 + x^5 + x^6*y^10
Z7xZ12,168,12,4,1.143,0.03,ok,x*y^10 + x^2*y^8 + x^4*y^8,x*y^2 + x^2*y^6 + x^4*y^2
Z7xZ12,168,12,6,2.571,0.14,ok,x^3*y^6 + x^5*y^8 + x^6,y^5 + x^4*y^7 + x^6*y^9
Z7xZ12,168,12,4,1.143,0.04,ok,y^11 + x^4*y^5 + x^6*y^7,y^10 + x^2*y^6 + x^3*y^4
Z7xZ12,168,12,8,4.571,0.58,ok,x + x^5*y^9 + x^6,y^3 + y^10 + y^11
Z7xZ12,168,12,2,0.286,0.01,ok,1 + x*y^6 + x^3*y^8,x*y^7 + x^2*y + x^4*y^3
Z7xZ12,168,16,4,1.524,0.05,ok,y^10 + x*y^2 + x^5*y^6,x^2*y^11 + x^5*y^7 + x^6*y^3
Z7xZ12,168,18,6,3.857,0.08,ok,x^3*y^11 + x^4*y^11 + x^6*y^2,x*y^7 + x^2*y^4 + x^4*y^7
Z7xZ12,168,12,8,4.571,0.64,ok,y + x*y^11 + x^5*y^7,y + x^2*y^11 + x^3*y^11
Z7xZ12,168,12,8,4.571,0.45,ok,x*y^3 + x^5*y^5 + x^6*y^11,x*y^5 + x^2*y^11 + x^4*y^5
Z7xZ12,168,12,10,7.143,1.01,ok,x*y^5 + x^2*y + x^6*y^7,x*y^7 + x^3*y^9 + x^4*y^7
Z7xZ12,168,18,6,3.857,0.19,ok,y^9 + x^2*y^9 + x^6*y^6,x*y^10 + x^5*y^10 + x^6*y^7
Z7xZ12,168,12,6,2.571,0.05,ok,x^3*y^8 + x^4*y^4 + x^6*y^10,y^3 + x^2*y^9 + x^6*y^3
Z7xZ12,168,12,4,1.143,0.04,ok,y^3 + x^4*y^9 + x^5*y^7,x*y^7 + x^5*y^11 + x^6*y^11
Z7xZ12,168,12,4,1.143,0.05,ok,x^5*y + x^5*y^3 + x^5*y^11,x*y^4 + x^2*y^7 + x^6*y^10
Z7xZ12,168,12,6,2.571,0.11,ok,x*y^10 + x^3*y^8 + x^4*y^4,x + x^3*y^6 + x^4*y^10
Z7xZ12,168,24,6,5.143,0.21,ok,x + x^2*y^4 + x^4*y^8,x^3*y^6 + x^4*y^2 + x^6*y^6
Z7xZ12,168,24,4,2.286,0.06,ok,y^7 + x^2*y^3 + x^6*y^11,x*y^6 + x^5*y^6 + x^6*y^6
Z7xZ12,168,24,4,2.286,0.04,ok,x^3*y^4 + x^4 + x^6*y^4,x^2*y^2 + x^3*y^2 + x^5*y^6
Z7xZ12,168,12,4,1.143,0.04,ok,y^8 + x*y^4 + x^3*y^2,y^2 + x^2*y^6 + x^6*y^2
Z7xZ12,168,12,6,2.571,0.04,ok,x*y + x^2*y^4 + x^4*y^7,x^2*y^2 + x^2*y^4 + x^2*y^9
Z7xZ12,168,18,6,3.857,0.15,ok,x*y^4 + x^2*y + x^4*y,x^3 + x^4 + x^6*y^9
Z7xZ12,168,12,8,4.571,0.33,ok,y + x^4*y^5 + x^6*y^5,x^3*y^8 + x^5*y^6 + x^6*y^4
Z7xZ12,168,12,4,1.143,0.04,ok,x*y^11 + x^2*y^7 + x^6*y^5,x*y^2 + x^2*y^2 + x^6*y^2
Z7xZ12,168,18,8,6.857,0.43,ok,x^2 + x^4*y^3 + x^5*y^9,x^3*y^2 + x^5*y^11 + x^6*y^2
Z7xZ12,168,12,4,1.143,0.03,ok,1 + x^4*y^2 + x^5*y^4,y^6 + x^2 + x^6*y^2
Z7xZ12,168,24,4,2.286,0.03,ok,x*y^6 + x^2*y^10 + x^4*y^2,y^11 + x*y^7 + x^3*y^7
Z7xZ12,168,12,8,4.571,0.47,ok,y^5 + x^2*y^7 + x^6*y^3,y^4 + x^2*y^4 + x^6*y^6
Z7xZ12,168,12,6,2.571,0.06,ok,1 + x^2*y^4 + x^6*y^10,x*y^10 + x^5 + x^6*y^2
Z7xZ12,168,12,8,4.571,0.43,ok,y^7 + x^4*y^3 + x^6*y^7,x*y^5 + x^3*y^11 + x^4*y^7
Z7xZ12,168,12,8,4.571,0.4,ok,x*y^2 + x^3*y^4 + x^4*y^8,x^2*y^9 + x^4*y^5 + x^5*y^11
Z7xZ12,168,12,2,0.286,0.01,ok,y + x^4*y^5 + x^6*y^7,x*y^7 + x^3*y^9 + x^4*y^3
Z7xZ12,168,12,10,7.143,1.16,ok,y^7 + x^2*y^5 + x^3*y,x*y^6 + x^2*y^10 + x^6*y^10
Z7xZ12,168,12,8,4.571,0.53,ok,x^3*y^10 + x^5*y^2 + x^6*y^10,y^7 + x^2*y^3 + x^3*y^5
Z7xZ12,168,12,8,4.571,0.4,ok,y^9 + x^4*y^3 + x^6*y^9,x*y^9 + x^2*y + x^6*y^9
Z7xZ12,168,12,8,4.571,0.38,ok,x*y + x^3*y + x^4*y^7,x*y^3 + x^2*y^11 + x^6*y
Z7xZ12,168,12,8,4.571,0.27,ok,y^3 + x^4*y^9 + x^6*y^3,x^6*y^5 + x^6*y^6 + x^6*y^7
Z7xZ12,168,12,8,4.571,0.31,ok,x^6*y^4 + x^6*y^5 + x^6*y^6,x*y^7 + x^3*y^7 + x^4*y
Z7xZ12,168,18,8,6.857,0.41,ok,x^3*y^9 + x^5*y^3 + x^6*y^6,x*y^7 + x^3*y^4 + x^4*y^10
Z7xZ12,168,12,6,2.571,0.07,ok,y^8 + x^2*y^6 + x^6*y^6,1 + x^4*y^8 + x^5*y^2
Z7xZ12,168,24,2,0.571,0.01,ok,x + x^2*y^4 + x^4,x^2*y^2 + x^3*y^6 + x^5*y^2
Z7xZ12,168,24,2,0.571,0.01,ok,x^3 + x^5*y^4 + x^6*y^4,y^8 + x^2 + x^3
Z7xZ12,168,12,8,4.571,0.36,ok,x*y^10 + x^2*y^4 + x^6*y^8,x + x^3 + x^4*y^4
Z7xZ12,168,12,6,2.571,0.07,ok,y^7 + x^4*y^5 + x^5*y^5,y + x^2*y^11 + x^6*y^5
Z7xZ12,168,18,6,3.857,0.07,ok,x^3*y^6 + x^5 + x^6,x^2*y^9 + x^4*y^6 + x^5*y^6
Z7xZ12,168,12,2,0.286,0.01,ok,y^7 + x^2*y + x^3*y^5,y^9 + x^2*y^3 + x^3*y^7
Z7xZ12,168,12,6,2.571,0.19,ok,x^3*y^8 + x^5*y^10 + x^6,x^2 + x^4*y^10 + x^5*y^4
Z7xZ12,168,16,4,1.524,0.03,ok,y^4 + x^3*y^8 + x^5,y^9 + x*y^5 + x^6*y
Z7xZ12,168,12,6,2.571,0.2,ok,y^4 + x*y^2 + x^3*y^4,1 + x^4*y^4 + x^5*y^10
Z7xZ12,168,12,6,2.571,0.06,ok,y^9 + x*y + x^5*y^3,x^3*y^11 + x^5*y^5 + x^6*y
Z7xZ12,168,12,6,2.571,0.14,ok,y^11 + x*y^11 + x^3*y^9,y^9 + x^2*y^11 + x^6*y^11
Z7xZ12,168,12,8,4.571,0.44,ok,x^3*y + x^3*y^3 + x^3*y^8,x^2*y^10 + x^3*y + x^5*y
Z7xZ12,168,12,6,2.571,0.06,ok,1 + x^4*y^2 + x^5*y^10,x*y^3 + x^5*y^9 + x^6*y
Z7xZ12,168,12,4,1.143,0.03,ok,x*y^8 + x^5 + x^6*y^6,y^3 + x*y^3 + x^3*y^3
Z7xZ12,168,12,8,4.571,0.49,ok,x*y^8 + x^5*y^2 + x^6*y^6,y^6 + x^2*y^2 + x^6*y^10
Z7xZ12,168,12,8,4.571,0.35,ok,1 + x*y^2 + x^5*y^8,y^8 + x*y^2 + x^5*y^10
Z7xZ12,168,18,6,3.857,0.04,ok,1 + x^4*y^6 + x^6*y^6,y^10 + x*y + x^5*y^10
Z7xZ12,168,18,8,6.857,0.33,ok,y^11 + x^4*y^5 + x^5*y^11,y^10 + x^4*y^10 + x^5*y
Z7xZ12,168,12,4,1.143,0.03,ok,x*y + x^2*y^9 + x^6*y^9,y^3 + x*y^5 + x^5*y^9
Z7xZ12,168,20,4,1.905,0.06,ok,x*y^9 + x^2*y + x^6*y^5,y^3 + x*y^5 + x^5*y^7
Z7xZ12,168,12,8,4.571,0.33,ok,x*y^3 + x^5*y^3 + x^6*y^9,x^3 + x^3*y + x^3*y^11
Z7xZ12,168,12,8,4.571,0.43,ok,x^3*y^11 + x^4*y^7 + x^6*y^9,y^6 + x^2*y^8 + x^6*y^8
Z7xZ12,168,12,6,2.571,0.05,ok,x^2*y^3 + x^2*y^5 + x^2*y^10,1 + x*y^9 + x^3*y^3
Z7xZ12,168,12,8,4.571,0.29,ok,x^6*y^6 + x^6*y^7 + x^6*y^8,x^3*y^8 + x^5*y^11 + x^6*y^8
Z7xZ12,168,12,8,4.571,0.27,ok,y^11 + x^4*y^3 + x^6*y^7,y^3 + x*y^9 + x^5*y^9
Z7xZ12,168,18,4,1.714,0.02,ok,x^2*y^3 + x^4*y^6 + x^5*y^6,x*y^7 + x^3*y^4 + x^4*y^4
Z7xZ12,168,12,8,4.571,0.35,ok,x*y^4 + x*y^5 + x*y^6,x^3*y + x^5*y^10 + x^6*y^10
Z7xZ12,168,20,4,1.905,0.03,ok,y^2 + x^4 + x^5*y^10,x^3*y^2 + x^4*y^6 + x^6*y^4
Z7xZ12,168,12,6,2.571,0.05,ok,y^2 + x^4*y^2 + x^5*y^4,x^2*y^5 + x^3*y^11 + x^5*y^5
Z7xZ12,168,12,6,2.571,0.03,ok,x*y^8 + x^3*y^6 + x^4*y^4,x*y^11 + x^3*y^3 + x^4*y^11
Z7xZ12,168,12,8,4.571,0.3,ok,x^2*y^4 + x^3*y^6 + x^5*y^10,x*y^3 + x^5*y^3 + x^6*y^7
Z7xZ12,168,24,4,2.286,0.03,ok,1 + x + x^5,x*y^4 + x^3 + x^4*y^8
Z7xZ12,168,12,6,2.571,0.07,ok,y^7 + y^8 + y^9,x^2*y^9 + x^4 + x^5*y^6
Z7xZ12,168,24,4,2.286,0.02,ok,x*y^7 + x^5*y^7 + x^6*y^3,1 + x^4*y^8 + x^5*y^8
Z7xZ12,168,12,8,4.571,0.35,ok,y^10 + x^4*y^8 + x^6*y^2,x^3*y^5 + x^5*y^7 + x^6*y^5
Z7xZ12,168,24,4,2.286,0.02,ok,x^3*y^10 + x^5*y^6 + x^6*y^6,x*y^10 + x^3*y^10 + x^4*y^10
Z7xZ12,168,12,6,2.571,0.06,ok,x*y + x^5*y^3 + x^6*y,y^5 + x^4*y^7 + x^5*y
Z7xZ12,168,12,8,4.571,0.3,ok,x*y^4 + x^3*y^4 + x^4*y^2,x*y + x^2*y + x^6*y^9
Z7xZ12,168,20,6,4.286,0.07,ok,x^3*y + x^4*y^3 + x^6*y^5,x^2*y^6 + x^3*y^4 + x^5*y^8
Z7xZ12,168,24,4,2.286,0.02,ok,x^2*y^3 + x^4*y^3 + x^5*y^3,x^3*y^6 + x^5*y^2 + x^6*y^6
Z7xZ9,126,10,6,2.857,0.03,ok,y^8 + x^2*y^6 + x^3*y,x*y^3 + x^3*y^2 + x^4*y^4
Z7xZ9,126,16,4,2.032,0.02,ok,x*y^6 + x*y^8 + x^2*y^7,y^8 + x^3*y^3 + x^3*y^4
Z7xZ9,126,10,6,2.857,0.04,ok,y + x^2*y^8 + x^6*y^3,y^3 + x^2*y^2 + x^6*y^4
Z7xZ9,126,12,10,9.524,0.36,ok,y^6 + x*y^4 + x*y^8,y^3 + x + x^2*y^5
Z7xZ9,126,10,6,2.857,0.04,ok,x*y^8 + x^3 + x^4*y^4,x^2*y^5 + x^4*y^3 + x^5*y^7
Z7xZ9,126,10,4,1.27,0.03,ok,x*y^6 + x^2*y^8 + x^4*y,y^3 + x*y^4 + x^3*y^2
Z7xZ9,126,12,6,3.429,0.05,ok,y^5 + x^4*y^2 + x^4*y^8,x^2*y^4 + x^5*y^7 + x^6*y
Z7xZ9,126,12,10,9.524,0.33,ok,x*y^5 + x^5 + x^5*y,1 + x^3*y^6 + x^4*y
Z7xZ9,126,10,6,2.857,0.04,ok,x*y^4 + x^3*y^6 + x^4*y^8,y^6 + x*y^8 + x^5*y
Z7xZ9,126,12,6,3.429,0.04,ok,x^2*y^3 + x^2*y^7 + x^3*y^5,y^6 + x*y^5 + x^4*y^8
Z7xZ9,126,12,6,3.429,0.04,ok,y^8 + x^2*y^4 + x^5*y^2,x*y^2 + x^5*y^6 + x^5*y^7
Z7xZ9,126,12,6,3.429,0.04,ok,y^7 + x*y^4 + x^6*y,y^2 + x^3*y^5 + x^6*y^8
Z7xZ9,126,18,6,5.143,0.07,ok,y^5 + x^2*y^5 + x^3*y^2,y + x^2*y^7 + x^3*y^4
Z7xZ9,126,12,4,1.524,0.03,ok,y^2 + x^4*y^2 + x^6*y^2,y + x*y^4 + x^2*y^8
Z7xZ9,126,12,6,3.429,0.03,ok,x^4 + x^4*y + x^4*y^8,x^2 + x^4*y^6 + x^5
Z7xZ9,126,12,6,3.429,0.03,ok,1 + x^3*y^6 + x^5*y^3,x*y^4 + x^3*y^7 + x^4*y
Z7xZ9,126,12,2,0.381,0.01,ok,y^7 + x^6*y + x^6*y^4,x^5*y + x^5*y^4 + x^5*y^7
Z7xZ9,126,16,2,0.508,0.01,ok,x*y^8 + x^2 + x^2*y^7,x^2*y^3 + x^3*y^2 + x^3*y^4
Z7xZ9,126,12,4,1.524,0.02,ok,y^7 + x*y^6 + x^6*y,x + x^3*y^3 + x^5*y
Z7xZ9,126,12,4,1.524,0.02,ok,y^3 + x*y^3 + x^5*y^3,x*y^6 + x^3*y^4 + x^3*y^8
Z7xZ9,126,12,8,6.095,0.19,ok,x^4*y^5 + x^5*y^6 + x^6,x*y^2 + x^3*y^5 + x^6*y^4
Z7xZ9,126,12,6,3.429,0.04,ok,x*y^7 + x^2*y^4 + x^3*y,y^4 + x^2*y + x^5*y^7
Z7xZ9,126,10,10,7.937,0.5,ok,x^2*y^6 + x^4*y^4 + x^5*y^2,y^3 + x*y^5 + x^5*y^7
Z7xZ9,126,18,4,2.286,0.02,ok,x*y^6 + x^2 + x^6*y^6,x*y^5 + x^3*y^5 + x^4*y^5
Z7xZ9,126,10,10,7.937,0.45,ok,1 + x*y^5 + x^5*y,x^3*y^2 + x^5*y^6 + x^6*y
Z7xZ9,126,10,6,2.857,0.05,ok,y^2 + x^4*y^7 + x^5,y^8 + x^4*y + x^5*y^3
Z7xZ9,126,10,6,2.857,0.03,ok,y^2 + x*y^7 + x^3*y^3,x + x^5*y^2 + x^6*y^7
Z7xZ9,126,12,6,3.429,0.04,ok,x^2*y^4 + x^4*y^7 + x^5*y,1 + x*y^6 + x^6*y^3
Z7xZ9,126,12,2,0.381,0.01,ok,1 + x^3*y^8 + x^4*y^3,x^2*y^7 + x^3*y^2 + x^6*y^8
Z7xZ9,126,10,6,2.857,0.03,ok,x*y^8 + x^5*y + x^6*y^3,1 + x*y + x^3*y^8
Z7xZ9,126,10,6,2.857,0.07,ok,x^2*y + x^4*y^8 + x^5,y^7 + x*y^2 + x^5
Z7xZ9,126,18,4,2.286,0.02,ok,x + x^5 + x^6,x^3 + x^4*y^3 + x^6*y^3
Z7xZ9,126,12,8,6.095,0.19,ok,x^2*y^8 + x^3*y^6 + x^6*y^3,x^2*y^8 + x^3*y + x^6*y^4
Z7xZ9,126,10,2,0.317,0.01,ok,x*y^2 + x^3 + x^4*y^4,x*y^3 + x^3*y + x^4*y^5
Z7xZ9,126,12,2,0.381,0.01,ok,x*y^6 + x^4 + x^5*y^5,y^2 + y^5 + y^8
Z7xZ9,126,10,6,2.857,0.04,ok,x + x^5*y^5 + x^6*y^7,x*y^7 + x^5*y^6 + x^6*y^8
Z7xZ9,126,12,4,1.524,0.02,ok,y^4 + x^3*y + x^4*y^7,x*y^4 + x^3*y + x^5*y^7
Z7xZ9,126,12,10,9.524,0.44,ok,y^8 + x*y + x^2*y^7,x^2*y^3 + x^2*y^4 + x^6*y^8
Z7xZ9,126,12,6,3.429,0.03,ok,x*y^2 + x^4*y^5 + x^5*y^4,y^2 + y^6 + x^6*y^4
Z7xZ9,126,12,6,3.429,0.04,ok,y^3 + x^4*y^6 + x^5*y^6,x^4*y^6 + x^4*y^7 + x^4*y^8
Z7xZ9,126,12,4,1.524,0.03,ok,x*y^8 + x^2*y^8 + x^6*y^8,x^2*y^5 + x^5*y^2 + x^6
Z7xZ9,126,10,6,2.857,0.04,ok,1 + x*y^5 + x^3*y^7,y^6 + x^2*y^2 + x^6*y^7
Z7xZ9,126,12,10,9.524,0.51,ok,y + y^3 + x^4*y^2,y^2 + x*y^6 + x^2
Z7xZ9,126,12,4,1.524,0.04,ok,x^2*y + x^3*y^5 + x^3*y^6,x*y^3 + x^3*y^3 + x^4*y^3
Z7xZ9,126,12,4,1.524,0.02,ok,y^4 + x^2*y^4 + x^6*y^4,x^4*y^4 + x^5*y^8 + x^6*y^2
Z7xZ9,126,10,4,1.27,0.02,ok,y + x^4 + x^5*y^8,x*y^5 + x^5 + x^6*y
Z7xZ9,126,10,6,2.857,0.04,ok,x*y^6 + x^3*y^4 + x^4*y^8,x*y^2 + x^2*y + x^6*y^6
Z7xZ9,126,12,4,1.524,0.03,ok,1 + x^5*y^7 + x^6*y^4,x*y + x^4*y^7 + x^5*y^8
Z7xZ9,126,10,6,2.857,0.03,ok,y^5 + x^2 + x^6*y^7,x^2*y^4 + x^3*y^8 + x^5
Z7xZ9,126,12,6,3.429,0.03,ok,x^6*y + x^6*y^3 + x^6*y^5,y^2 + x^4*y^5 + x^5*y^5
Z7xZ9,126,16,2,0.508,0.01,ok,x^3 + x^3*y^2 + x^5*y,x^2*y^5 + x^2*y^7 + x^4*y^6
Z7xZ9,126,10,8,5.079,0.25,ok,y^2 + x^4*y + x^6*y^3,y^5 + x^4*y^6 + x^6*y^4
Z7xZ9,126,10,4,1.27,0.04,ok,y + x^2*y^6 + x^6*y^2,y^7 + x*y^8 + x^3*y^6
Z7xZ9,126,12,6,3.429,0.03,ok,y^2 + x^4*y^5 + x^5*y^8,x^2*y^4 + x^2*y^7 + x^5*y
Z7xZ9,126,12,6,3.429,0.04,ok,x*y^6 + x^4*y^8 + x^5,x*y^2 + x*y^7 + x^2
Z7xZ9,126,12,2,0.381,0.01,ok,1 + x^2*y^5 + x^5*y^3,x^5 + x^5*y^3 + x^5*y^6
Z7xZ9,126,18,4,2.286,0.03,ok,y^6 + x + x^3*y^3,y^8 + x^2*y^8 + x^6*y^2
Z7xZ9,126,12,4,1.524,0.02,ok,y^5 + x^2*y^5 + x^6*y^5,x^2 + x^2*y + x^6*y^5
Z7xZ9,126,12,6,3.429,0.03,ok,y^8 + x^2*y^5 + x^5*y^2,x*y + x*y^4 + x^5*y^7
Z7xZ9,126,12,6,3.429,0.03,ok,y^5 + x*y^8 + x^3*y^5,x^2*y^4 + x^2*y^6 + x^2*y^8
Z7xZ9,126,12,10,9.524,0.41,ok,x + x*y^4 + x^2*y^2,1 + x*y^6 + x^6*y^4
Z7xZ9,126,10,6,2.857,0.03,ok,x^2*y^6 + x^3*y + x^5*y^8,x*y^4 + x^5 + x^6*y^8
Z7xZ9,126,12,4,1.524,0.03,ok,x*y^2 + x^2*y + x^5*y^8,x*y^3 + x^2*y^3 + x^6*y^3
Z7xZ9,126,12,10,9.524,0.5,ok,y^6 + x^3 + x^6*y^7,x^3*y^6 + x^6*y^5 + x^6*y^7
Z7xZ9,126,12,8,6.095,0.29,ok,x*y + x^3*y^4 + x^5*y^8,x^2*y^3 + x^5 + x^6*y^4
Z7xZ9,126,12,10,9.524,0.5,ok,y^5 + x^3*y^3 + x^3*y^7,x^2*y^6 + x^3*y^8 + x^6*y^2
Z7xZ9,126,12,4,1.524,0.03,ok,x + x^3*y^6 + x^6*y^7,x^2*y^5 + x^3*y^6 + x^4
Z7xZ9,126,12,4,1.524,0.03,ok,y^3 + x^3 + x^6*y^2,1 + x*y^6 + x^6*y^4
Z7xZ9,126,28,2,0.889,0.01,ok,x^5 + x^5*y^4 + x^5*y^5,x + x*y^4 + x*y^5
Z7xZ9,126,10,6,2.857,0.06,ok,x*y^2 + x^2*y^3 + x^4*y,x^2*y^4 + x^3*y^5 + x^5
