instance_id,group,n,k,d,d_ub_known,seconds,cost_step,status,A_poly,B_poly
53732d8eaa0f9215,Z7xZ12,168,4,14,26,27.41,1,ok,y^5 + x*y + x^2,y^11 + x^2*y + x^6*y^6
55956f820dbbf7e5,Z6xZ14,168,4,14,20,29.89,1,ok,y^3 + x*y + x^2,y^6 + x^2*y^9 + x^4*y
57d527e1ed1ad29b,Z7xZ12,168,4,16,28,651.88,1,ok,y + y^2 + x,x^2*y^7 + x^5*y^5 + x^6*y^3
5939ab2d320ebc8e,Z6xZ14,168,4,12,30,7.56,1,ok,y^2 + x*y + x^2,x^2*y^7 + x^3*y^4 + x^4*y^6
5a3cd76a894bdacc,Z7xZ12,168,4,14,28,35.17,1,ok,y + y^5 + x,y^7 + x^4 + x^5*y^2
5deb4593da50c0c0,Z7xZ12,168,4,14,38,61.49,1,ok,y^11 + x*y + x^2,x^2 + x^4*y^10 + x^5*y^11
5ee74cbc12669698,Z7xZ12,168,4,10,26,3.5,1,ok,y + y^5 + x,x^2*y^3 + x^4*y^5 + x^6*y^7
649cb0fbffce4fe0,Z7xZ12,168,4,8,30,1.05,1,ok,y^5 + x*y + x^2,y^2 + x*y^4 + x^6*y^9
68424d3cc7a2648d,Z7xZ12,168,4,14,20,44.66,1,ok,y^5 + x*y + x^2,x*y^2 + x^4*y + x^5*y^9
6b8e616918e480a6,Z7xZ12,168,4,12,32,6.74,1,ok,y^5 + x*y + x^2,x*y^7 + x^2*y^6 + x^6*y^8
6f107c9dbba08a08,Z7xZ12,168,4,14,28,85.87,1,ok,y^5 + x*y + x^2,x*y^2 + x^4*y^6 + x^5*y^4
7373d8bfcecadbb6,Z7xZ12,168,4,12,22,10.46,1,ok,y + y^2 + x,x + x^2*y^8 + x^2*y^10
76c7c610017bc1d2,Z7xZ12,168,4,16,36,1550.6,1,ok,y + y^5 + x,y^11 + x + x^6*y
7bcb597fd0a3e1f2,Z6xZ14,168,4,4,28,0.07,1,ok,1 + x + x^2,x^2*y^9 + x^3*y^12 + x^4*y^2
7e3b715dab654d75,Z7xZ12,168,4,12,34,10.47,1,ok,y^11 + x*y + x^2,x*y^4 + x^4*y^9 + x^5*y^2
8026515b94c14fed,Z7xZ12,168,4,14,40,36.14,1,ok,y^4 + y^5 + x,x^2*y^4 + x^4 + x^4*y^5
350fc5fd4caead05,Z7xZ12,168,6,12,30,7.72,1,ok,y^4 + x*y + x^3,x^3*y^6 + x^4 + x^6*y^7
3f366d1e1a4c2bf2,Z6xZ14,168,6,12,20,5.82,1,ok,y^2 + y^3 + x,x^2*y^13 + x^3*y + x^4*y^9
432152c8702a0acd,Z6xZ14,168,6,14,24,37.08,1,ok,y + y^3 + x,x*y^8 + x^2*y^2 + x^5*y^4
4c263bf1dea9d3cd,Z6xZ14,168,6,8,22,1.59,1,ok,1 + y + y^3,x*y^7 + x^2*y^5 + x^3*y^4
52bfff2974b30c46,Z7xZ12,168,6,10,24,1.53,1,ok,y + x + x^3,x^2*y^11 + x^3*y^11 + x^5*y
58495de3d8deceb3,Z6xZ14,168,6,10,20,1.63,1,ok,y^4 + y^5 + x^2,x*y^8 + x^3*y^6 + x^4*y^5
5c662677b79f8760,Z7xZ12,168,6,4,36,0.04,1,ok,y + x + x^3,y^7 + x^4*y^8 + x^5*y
6117af7ea58aea20,Z7xZ12,168,6,8,32,0.77,1,ok,y^4 + x + x^3,x^2*y^9 + x^3*y^5 + x^5*y^2
648f2e8c9c7fc26b,Z6xZ14,168,6,12,20,6.1,1,ok,y^2 + y^3 + x,y^2 + x^4*y^10 + x^5*y^7
69850b08e7e2e2b6,Z6xZ14,168,6,12,30,6.09,1,ok,y + y^3 + x,x*y^8 + x*y^11 + x^2*y^2
719a9381c1042aa2,Z6xZ14,168,6,12,24,5.81,1,ok,y^2 + y^3 + x,y^5 + x^3*y^11 + x^5*y^9
7631b4be03dddc4c,Z6xZ14,168,6,8,30,0.83,1,ok,y^2 + y^3 + x,y^3 + x^4*y^8 + x^5*y^4
7f62eebed5e6c1fe,Z6xZ14,168,6,8,18,1.24,1,ok,1 + y + y^3,x*y^3 + x^2*y^8 + x^4*y^7
8670c75458ff8efe,Z6xZ14,168,6,6,24,0.08,1,ok,y + y^3 + x,y^11 + x^2*y^7 + x^2*y^12
89d993a557421c42,Z7xZ12,168,6,12,20,7.77,1,ok,y^6 + x*y + x^3,x^3*y^4 + x^4 + x^6*y^2
8ecd01970477ca92,Z6xZ14,168,6,12,22,26.13,1,ok,y^2 + y^3 + x,x^3*y^13 + x^4*y^8 + x^5*y^2
2860f194093a5baa,Z7xZ12,168,4,14,34,28.02,1,ok,y^4 + y^5 + x,x*y^11 + x^2*y^10 + x^5*y^9
2b1f03d17972d543,Z6xZ14,168,4,6,28,0.05,1,ok,y + x + x^2,y^12 + x*y^6 + x^2*y^12
2ee96da3e54abb35,Z6xZ14,168,4,12,28,14.35,1,ok,y + x + x^2,x*y^13 + x^3*y^2 + x^5*y^9
32cba256739d4ae6,Z6xZ14,168,4,16,28,896.32,1,ok,y^2 + x + x^2,y + x^2*y^3 + x^4*y^12
364235787d0d4aa1,Z6xZ14,168,4,14,26,34.75,1,ok,y^2 + x + x^2,x*y^6 + x^2*y^3 + x^3*y^9
3a3c661a535dd8b0,Z7xZ12,168,4,14,30,34.0,1,ok,y^5 + x*y + x^2,y + x*y^6 + x^4*y^8
3e8453a2b65c72b0,Z7xZ12,168,4,12,28,6.88,1,ok,y^4 + y^5 + x,x*y^9 + x^3*y^7 + x^4*y^2
3fa477bef536b342,Z7xZ12,168,4,12,36,8.46,1,ok,y^5 + y^7 + x,x^2*y^8 + x^3*y^9 + x^6*y
44b1fa850a378fbb,Z6xZ14,168,4,12,28,9.56,1,ok,y^2 + x*y + x^2,x*y^11 + x^2*y + x^3*y^13
4796f808054068b1,Z7xZ12,168,4,14,28,26.76,1,ok,y^4 + y^5 + x,x^2*y^6 + x^3*y^11 + x^6*y^10
4a26271fc190f695,Z7xZ12,168,4,12,34,9.22,1,ok,y^4 + y^5 + x,y^2 + x^4*y^9 + x^6*y^7
4c7f5f3b86bba2d0,Z6xZ14,168,4,16,22,1389.33,1,ok,y + x + x^2,x*y^12 + x^2*y^3 + x^3*y^4
506a5db585e2ed19,Z6xZ14,168,4,12,28,10.73,1,ok,y + x + x^2,x*y^13 + x^2*y^9 + x^3*y^13
53c3d495f7d718ba,Z7xZ12,168,4,16,32,1344.29,1,ok,y^5 + x*y + x^2,x^2*y^9 + x^4*y^11 + x^6*y^4
55a3a4a6e4d545dd,Z6xZ14,168,4,14,28,31.96,1,ok,y + x + x^2,y^4 + x*y^9 + x^2*y^6
57f4c8ad9c150abd,Z7xZ12,168,4,16,34,793.4,1,ok,y^5 + x*y + x^2,1 + x^3*y^11 + x^5*y
5963dc2b938470cc,Z6xZ14,168,4,16,36,622.54,1,ok,1 + x*y + x^2,x*y^12 + x^2*y^4 + x^3*y^9
5a7c87e95eaa22aa,Z7xZ12,168,4,14,36,21.36,1,ok,y + y^5 + x,x^4*y^2 + x^5*y^3 + x^6*y^7
5df534b0840b88b6,Z6xZ14,168,4,14,20,26.09,1,ok,y^2 + x + x^2,1 + x^2*y + x^4*y^10
61f94700b18ff7a8,Z7xZ12,168,4,12,36,2.29,1,ok,y^4 + y^5 + x,y^11 + x^5 + x^5*y^10
649f177ea5b37e74,Z7xZ12,168,4,14,38,36.11,1,ok,y^4 + y^5 + x,x*y^2 + x^4*y^7 + x^6*y^6
689e8b381782a958,Z6xZ14,168,4,12,26,3.84,1,ok,y + x + x^2,1 + x^4*y^12 + x^5*y^6
6bac5926d5585f83,Z7xZ12,168,4,12,30,4.15,1,ok,y^5 + y^7 + x,y^9 + x*y^8 + x^3*y
6f377808d3527759,Z6xZ14,168,4,8,30,0.46,1,ok,y^2 + x*y + x^2,x*y^2 + x^2*y^7 + x^3*y^13
7383e56719784b2a,Z7xZ12,168,4,12,24,5.9,1,ok,y^11 + x*y + x^2,y^2 + x*y + x^5*y^6
78a92fda2fbd025a,Z6xZ14,168,4,16,28,595.72,1,ok,y^2 + x + x^2,x*y^13 + x^3*y^5 + x^5*y^4
7c53de89c4aacebe,Z7xZ12,168,4,4,34,0.04,1,ok,1 + y^2 + y^4,x*y^5 + x^2*y + x^3*y^6
7e66f01a6c259665,Z7xZ12,168,4,10,26,1.33,1,ok,y^5 + x*y + x^2,x^2*y^5 + x^4*y^7 + x^6*y^9
8051be39fa4461f0,Z6xZ14,168,4,12,32,3.67,1,ok,y^3 + x*y + x^2,y^11 + x*y^2 + x^2
35b04f560fd495e7,Z6xZ14,168,6,12,20,3.67,1,ok,y^2 + y^3 + x,x^2*y^7 + x^3*y^2 + x^4*y^3
3ffff1899fe19966,Z7xZ12,168,6,16,20,730.8,1,ok,y^10 + x*y + x^3,x^2*y^10 + x^3 + x^5*y^8
43a75eb84be12f4a,Z7xZ12,168,6,12,30,5.17,1,ok,y^4 + x + x^3,y^5 + x^4*y^4 + x^5*y^10
4d210815e71fa8b4,Z7xZ12,168,6,12,30,6.97,1,ok,y^3 + x*y + x^3,y^7 + x^4 + x^5*y^4
52ff57df765618d1,Z6xZ14,168,6,14,24,18.68,1,ok,y^2 + y^3 + x,y^2 + x^3*y^11 + x^4*y^12
58524ba83629b504,Z7xZ12,168,6,16,36,768.69,1,ok,y + x + x^3,y^3 + x^4*y^11 + x^5*y^8
5c8c2e4b1c1bf690,Z7xZ12,168,6,12,30,3.97,1,ok,y^4 + x + x^3,y^10 + x^2*y^5 + x^6*y^4
6145845f72b15d81,Z6xZ14,168,6,14,24,25.42,1,ok,y + y^3 + x,y + y^10 + x^2
65be2dbe78822f60,Z7xZ12,168,6,12,28,9.75,1,ok,y + x + x^3,y^9 + x^2*y + x^6*y^8
6996caf45191b635,Z7xZ12,168,6,8,22,0.46,1,ok,y^3 + x*y + x^3,x^2*y^8 + x^3*y^4 + x^5*y^3
724f945d3edcbf33,Z7xZ12,168,6,12,26,3.05,1,ok,y^2 + x + x^3,1 + x*y^10 + x^3*y^5
78362903a662f3e4,Z7xZ12,168,6,12,36,6.88,1,ok,y^3 + x + x^3,y^11 + x*y^2 + x^3*y^7
7fe3510c0330a43a,Z6xZ14,168,6,12,20,2.24,1,ok,y^2 + y^3 + x,y^2 + x*y^7 + x^5*y^3
871bd5624bda7be8,Z7xZ12,168,6,12,20,2.86,1,ok,y^10 + x*y + x^3,x^3*y^7 + x^4*y^9 + x^6*y^11
89f57b5327072cbb,Z7xZ12,168,6,8,36,0.3,1,ok,y^3 + x*y + x^3,x*y^8 + x^5*y^2 + x^6*y^3
29a838139f99ba2a,Z6xZ14,168,4,12,24,3.09,1,ok,1 + x*y + x^2,y^7 + x*y^13 + x^2*y^5
2bd72d72c1e52e45,Z7xZ12,168,4,14,20,22.15,1,ok,y^5 + x*y + x^2,y^10 + x^3*y^9 + x^4*y^5
2fa34ee55b88caa0,Z6xZ14,168,4,8,22,0.47,1,ok,y^2 + x*y + x^2,x*y^10 + x^2*y^12 + x^3*y^8
3361b07df6c4d5e3,Z7xZ12,168,4,14,32,19.22,1,ok,y^5 + x*y + x^2,x*y^4 + x^5*y^3 + x^6*y^2
36b301274d077b4a,Z7xZ12,168,4,14,20,24.11,1,ok,y^11 + x*y + x^2,y^9 + x^2*y^11 + x^6*y^7
3a448ab3ab7dce36,Z6xZ14,168,4,14,28,25.62,1,ok,y + x + x^2,1 + x^2*y^5 + x^4*y^3
3e857f0327ffccb8,Z7xZ12,168,4,12,38,2.98,1,ok,y + y^2 + x,x^3*y^4 + x^3*y^5 + x^5
3fd2497e3fc9bcb8,Z7xZ12,168,4,16,34,956.72,1,ok,y + y^5 + x,y^5 + x^3*y + x^3*y^6
44d9c6b516d3ebc1,Z7xZ12,168,4,8,34,0.61,1,ok,y + y^5 + x,x*y^9 + x^5*y^8 + x^6*y^7
47a681fae7bc193b,Z6xZ14,168,4,16,28,1311.83,1,ok,y^2 + x + x^2,y^7 + x^2*y^2 + x^4*y^4
4a44c3c2e955fc9c,Z7xZ12,168,4,14,38,123.56,1,ok,y^4 + y^8 + x,x^2*y^2 + x^3*y^3 + x^4*y
4d78b5a1a4fad07b,Z7xZ12,168,4,16,38,1450.33,1,ok,y + y^5 + x,x^2*y^11 + x^5*y^3 + x^6*y^4
5073565cf89dbaa1,Z6xZ14,168,4,16,28,799.4,1,ok,y + x + x^2,x^2*y^7 + x^3 + x^4*y^3
5464f256a034530b,Z7xZ12,168,4,14,28,23.97,1,ok,y^11 + x*y + x^2,y^4 + x*y^2 + x^6*y^6
56750281749ec45b,Z6xZ14,168,4,8,28,0.31,1,ok,y^2 + x*y + x^2,x*y^7 + x^2*y^13 + x^3*y^3
5829b355cf42f9dd,Z7xZ12,168,4,14,30,73.79,1,ok,y^5 + x*y + x^2,x*y^7 + x^3*y^11 + x^4*y^6
5993ac50b4bd6389,Z7xZ12,168,4,16,30,569.42,1,ok,y^5 + x*y + x^2,y + x^2*y^2 + x^3*y^3
5b47f75d9fbf40cd,Z6xZ14,168,4,12,20,3.45,1,ok,y + x + x^2,y^12 + x*y^2 + x^2*y^10
5df5df0bbdf78ac1,Z6xZ14,168,4,14,30,22.67,1,ok,y^3 + x*y + x^2,y^2 + x + x^5*y
622db8ac3ca1bb23,Z7xZ12,168,4,16,38,266.97,1,ok,y + y^2 + x,y^2 + x*y + x*y^6
64e9f78c51cbc407,Z7xZ12,168,4,12,24,4.63,1,ok,y + y^2 + x,y^2 + x^3*y^4 + x^5*y^3
68d3173c36463848,Z6xZ14,168,4,12,28,3.88,1,ok,y^2 + x*y + x^2,y^8 + x^2*y^7 + x^4*y^4
6c03fae7cdfa58fd,Z6xZ14,168,4,12,28,3.97,1,ok,y^3 + x*y + x^2,x*y^12 + x^2*y^3 + x^3*y^4
6f94e20d12ee7ecb,Z7xZ12,168,4,14,32,14.77,1,ok,y^2 + x*y + x^3,x*y^2 + x^2*y + x^6
73b2c3e849950151,Z7xZ12,168,4,14,24,27.86,1,ok,y + y^2 + x,y^5 + y^9 + x^6*y^4
78bacfb414464ba5,Z7xZ12,168,4,14,32,16.46,1,ok,y^2 + x*y + x^2,x*y^10 + x^3*y^2 + x^4*y^9
7c7536e414fe1b34,Z7xZ12,168,4,14,38,25.86,1,ok,y + y^2 + x,x*y^7 + x^3*y^6 + x^3*y^11
7e8051c3911287f3,Z6xZ14,168,4,12,20,4.44,1,ok,1 + x*y + x^2,y^6 + x*y^2 + x^2*y^6
80c52d3d74267004,Z6xZ14,168,4,8,28,0.3,1,ok,y^2 + x + x^2,x*y^2 + x^2*y^5 + x^3*y^12
35eb170ff45c6039,Z7xZ12,168,6,12,34,5.78,1,ok,y^2 + x*y + x^3,x^3*y^7 + x^4 + x^6*y
4081dac9f4e39ec5,Z7xZ12,168,6,4,36,0.03,1,ok,y + x + x^3,y^11 + x^2*y^5 + x^6*y^6
44b93b9040bdf393,Z7xZ12,168,6,12,28,4.67,1,ok,y^2 + x + x^3,x*y + x^5*y^2 + x^6
4e17aaedf6242e67,Z7xZ12,168,6,6,22,0.05,1,ok,y^5 + x*y + x^3,x*y^6 + x^5*y^4 + x^6
5315244d5cbad5d5,Z7xZ12,168,6,14,20,24.74,1,ok,y^9 + x*y + x^3,x^3*y^7 + x^4*y^5 + x^6*y^11
587cbc18fe5156bb,Z6xZ14,168,6,12,34,4.01,1,ok,y + y^3 + x,x*y^5 + x^4*y^13 + x^5*y^8
5d689c269defd7b8,Z7xZ12,168,6,12,24,14.28,1,ok,y^3 + x*y + x^3,y^3 + x^4*y^10 + x^5*y^6
6153a0d13043bfa4,Z6xZ14,168,6,8,22,0.65,1,ok,y^2 + y^3 + x,x^3*y^2 + x^3*y^11 + x^5*y^5
65e7a17e9472ab9c,Z7xZ12,168,6,8,24,0.58,1,ok,y + x + x^3,x*y^3 + x^2*y^5 + x^4*y^5
69da3bccc42ef15c,Z6xZ14,168,6,8,20,4.85,1,ok,1 + y + y^3,x*y^10 + x^2*y^8 + x^3
7263700547ff7d33,Z7xZ12,168,6,12,20,2.63,1,ok,y^4 + x*y + x^3,y^8 + x^4*y^5 + x^5*y^10
79c0b767ff92ff0a,Z6xZ14,168,6,12,24,5.53,1,ok,y^2 + y^3 + x,x*y^6 + x^3*y^4 + x^4*y^7
801c6ef9f75466d2,Z7xZ12,168,6,14,34,20.33,1,ok,y^3 + x*y + x^3,y^8 + x^4*y^4 + x^5*y
87893e4c71d7d3df,Z7xZ12,168,6,12,32,2.9,1,ok,y^3 + x*y + x^3,y^6 + x^4*y + x^5*y^2
8bf5fcac519e9450,Z6xZ14,168,6,12,20,4.32,1,ok,y^2 + y^3 + x^2,1 + x*y^6 + x^5*y^4
29e24ad2e8fbaa49,Z7xZ12,168,4,16,36,892.28,1,ok,y^2 + x*y + x^3,x^3*y^5 + x^5*y^7 + x^6
2c5fcb9814510091,Z6xZ14,168,4,12,30,8.54,1,ok,y^2 + x*y + x^2,x*y + x^2*y^5 + x^3
302cf9b81d8b4e90,Z6xZ14,168,4,4,30,0.04,1,ok,1 + x + x^2,y^7 + x*y^10 + x^2*y^2
340d0564a4bc87c5,Z7xZ12,168,4,12,30,5.35,1,ok,y^5 + x*y + x^3,y^9 + x^2*y + x^3*y^8
3730cc93e2fcb828,Z6xZ14,168,4,16,20,663.68,1,ok,y + x + x^2,y^7 + x^2*y^12 + x^4*y^8
3b05d2cf61463e2b,Z6xZ14,168,4,12,20,4.84,1,ok,y^2 + x*y + x^2,x*y^10 + x^2*y^4 + x^3*y^6
3e9094f68ff14829,Z6xZ14,168,4,16,34,1600.43,1,ok,1 + x*y + x^2,y^13 + x*y^2 + x^2*y^12
40072f5378b40d7c,Z7xZ12,168,4,12,20,7.23,1,ok,y + y^2 + x,x*y + x^2*y^3 + x^3*y^5
450d2988d8b850e5,Z6xZ14,168,4,12,28,13.57,1,ok,y^2 + x + x^2,y^8 + x^2*y^3 + x^4*y^13
4823e00dd10ed2a3,Z7xZ12,168,4,16,32,1256.2,1,ok,y + y^2 + x,x^2*y^7 + x^4*y^8 + x^6
4a6fa85bdc6fc87c,Z7xZ12,168,4,12,28,7.84,1,ok,y^4 + x*y^2 + x^2,y^11 + x^2*y^4 + x^3*y^3
4df497461acc3695,Z6xZ14,168,4,14,20,34.48,1,ok,y + x + x^2,1 + x^2*y^11 + x^4*y^12
50e66a058bc6e61a,Z7xZ12,168,4,14,36,55.05,1,ok,y^5 + x*y + x^2,y^2 + x^4*y^9 + x^6*y
5481295c01d1e132,Z7xZ12,168,4,12,32,7.89,1,ok,y^4 + x*y^2 + x^2,x*y^4 + x^3*y^11 + x^4*y^3
568df51e138ae6da,Z7xZ12,168,4,12,22,5.61,1,ok,y + y^2 + x,y^7 + x*y^5 + x^6*y^3
583a907f57deae7b,Z7xZ12,168,4,10,26,0.89,1,ok,y + y^2 + x,x + x^4*y^10 + x^5*y^2
59cf6f531ed52c80,Z7xZ12,168,4,14,28,19.11,1,ok,y^5 + x*y + x^2,x^3*y + x^4*y^5 + x^5*y^3
5c1770d8d2050e36,Z7xZ12,168,4,16,32,733.53,1,ok,y^4 + y^5 + x,x*y^5 + x^4 + x^6*y^7
5e31c1656d628e71,Z6xZ14,168,4,16,36,600.21,1,ok,y^2 + x + x^2,y^5 + x*y^6 + x^2
623f273e896b761e,Z7xZ12,168,4,4,38,0.03,1,ok,y + y^2 + x,y^11 + x^6 + x^6*y^7
6546d4e98868760e,Z7xZ12,168,4,14,38,15.4,1,ok,y + y^2 + x,x*y^10 + x^2 + x^3*y^5
693d9a4de74f8eff,Z6xZ14,168,4,12,20,2.81,1,ok,y + x + x^2,y^10 + x^4*y^12 + x^5*y^2
6cc43c4c59c8182e,Z6xZ14,168,4,12,20,3.59,1,ok,y^9 + x*y + x^2,y + x^2*y^4 + x^4*y^2
7011b280fce1afa4,Z7xZ12,168,4,10,28,0.72,1,ok,y + y^2 + x,x^2*y^9 + x^4*y + x^4*y^11
74f91d5f7f74749d,Z6xZ14,168,4,14,28,17.47,1,ok,y^2 + x + x^2,x^2*y^9 + x^3*y^8 + x^4*y^5
78fd8898783d2194,Z7xZ12,168,4,14,36,15.57,1,ok,y^5 + x*y + x^2,x*y^5 + x^3*y^6 + x^4*y^4
7ccfb6f29b44afe3,Z7xZ12,168,4,16,36,809.95,1,ok,y + y^5 + x,x*y^4 + x^2*y^2 + x^3*y^3
7e98fd50a0f9d994,Z7xZ12,168,4,12,34,5.07,1,ok,y + y^2 + x,x*y^3 + x^2*y + x^6*y^8
80f7544d1c8dd957,Z7xZ12,168,4,14,26,24.39,1,ok,y + y^2 + x,x*y^8 + x^5*y^6 + x^6*y
38bfd4be7211d6e9,Z7xZ12,168,6,8,20,1.68,1,ok,y + x + x^3,y + x^2*y^10 + x^6*y^5
4114dbffe4dbaa89,Z7xZ12,168,6,6,34,0.07,1,ok,y^4 + x*y + x^3,x^3*y^9 + x^4*y^2 + x^6*y^5
497a14754633e915,Z7xZ12,168,6,12,26,10.01,1,ok,y^4 + x*y + x^3,y^2 + x^4*y^8 + x^5*y
506f63e8a428aaf8,Z6xZ14,168,6,8,24,0.8,1,ok,y^2 + y^3 + x^2,x*y^5 + x^2*y^13 + x^4*y^3
5343e04052b620af,Z7xZ12,168,6,8,20,0.55,1,ok,y^9 + x*y + x^3,1 + x^2*y^6 + x^6*y^8
58c2b7f224ee7be5,Z6xZ14,168,6,10,18,1.28,1,ok,y^2 + y^3 + x,y^12 + x^3*y^9 + x^5*y^11
5d9d325985726478,Z7xZ12,168,6,14,38,21.49,1,ok,y^2 + x + x^3,x*y^7 + x^2 + x^4*y
6203925047313f5c,Z7xZ12,168,6,12,28,4.11,1,ok,y^5 + x*y + x^3,x*y^11 + x^5*y^2 + x^6*y^6
660aa7ec6c1dddcb,Z6xZ14,168,6,12,20,4.02,1,ok,y^2 + y^3 + x,x^3*y^5 + x^3*y^6 + x^5*y^10
6a7bf5c9c785eadf,Z6xZ14,168,6,12,28,6.54,1,ok,y + y^3 + x,x*y^8 + x^2*y^4 + x^2*y^9
72e2994157bd2f8e,Z7xZ12,168,6,12,32,5.37,1,ok,y^2 + x*y + x^3,y^10 + x^2*y + x^6*y^6
7a5cdc7555540d2a,Z6xZ14,168,6,6,34,0.07,1,ok,y^2 + y^3 + x,x*y^5 + x^4*y^11 + x^5*y^2
803f31c3bae572e8,Z6xZ14,168,6,4,32,0.04,1,ok,y^2 + y^3 + x,x*y^6 + x^2*y^4 + x^4*y^7
87add85d21edaedd,Z6xZ14,168,6,10,20,0.93,1,ok,y + y^3 + x,x*y^2 + x^2*y^6 + x^3
8cc5bcfc0e3658dc,Z6xZ14,168,6,8,20,0.81,1,ok,y^2 + y^3 + x,x^3*y^9 + x^4*y^7 + x^5*y^3
29e77036e9113e23,Z7xZ12,168,4,12,28,2.82,1,ok,y^8 + x*y + x^2,x + x^2*y^11 + x^4*y^7
2cadcab347ecc672,Z6xZ14,168,4,12,20,3.31,1,ok,y^2 + x + x^2,y^10 + x*y + x^2*y^6
30f1ac9aa99bff88,Z7xZ12,168,4,14,32,17.33,1,ok,y^5 + x*y + x^2,y^7 + x^4*y^2 + x^6*y^9
34559eba3b74c32a,Z7xZ12,168,4,14,28,19.02,1,ok,y + y^5 + x,y^6 + x^2*y^2 + x^5*y^4
37e12c0263ecccc5,Z6xZ14,168,4,16,28,935.9,1,ok,y + x + x^2,y^8 + x*y^11 + x^5*y
3b22aef71ede2673,Z6xZ14,168,4,4,28,0.04,1,ok,y^2 + x + x^2,x*y^4 + x^2*y^9 + x^3*y^2
3eacb9834bd1f4a4,Z7xZ12,168,4,14,28,40.61,1,ok,y^4 + y^8 + x,x*y + x^3 + x^4*y^2
409d243db10ba7c1,Z6xZ14,168,4,12,36,11.95,1,ok,y^4 + x*y + x^2,x*y^8 + x^2*y^10 + x^3*y^13
455461bd1d5d850c,Z6xZ14,168,4,14,20,33.34,1,ok,y + x + x^2,x*y + x^3*y^3 + x^5
482e7638af9cc5d3,Z6xZ14,168,4,12,28,6.57,1,ok,y + x + x^2,x^2*y^5 + x^3*y + x^4*y^5
4abfc910b7d576e9,Z7xZ12,168,4,16,20,648.87,1,ok,y^11 + x*y + x^2,y^3 + x^2*y^5 + x^3*y^7
4e4dc9a774ece5b6,Z6xZ14,168,4,12,28,10.54,1,ok,1 + x*y + x^2,y^8 + x*y^4 + x^2*y^5
51bbeb76ed031dc6,Z7xZ12,168,4,16,30,1326.98,1,ok,y^5 + y^7 + x,x*y^6 + x^2*y^4 + x^4*y^5
54c56e9419f5accf,Z7xZ12,168,4,14,40,39.39,1,ok,y + y^2 + x,y + x*y^5 + x*y^6
56b93bbd4a093707,Z6xZ14,168,4,16,32,1121.76,1,ok,y^2 + x + x^2,y^13 + x^4*y^8 + x^5*y^4
5869fcc0ddb77844,Z6xZ14,168,4,14,28,31.34,1,ok,1 + x*y + x^2,x*y^10 + x^2*y^12 + x^3*y^13
5a0a14bb44039696,Z6xZ14,168,4,14,34,27.85,1,ok,y + x + x^2,x*y^3 + x^2*y^13 + x^3
5c592dcfe0f73ac1,Z7xZ12,168,4,6,36,0.06,1,ok,y + y^5 + x,x*y^5 + x^4*y^7 + x^6*y^6
5e5165ef3764df41,Z6xZ14,168,4,14,32,28.45,1,ok,1 + x*y + x^2,x*y^2 + x^2*y^8 + x^3*y^5
624fd7ada4fb0784,Z6xZ14,168,4,12,20,2.98,1,ok,y^4 + x*y + x^2,x*y^8 + x^3 + x^5*y^5
6599c0cd85ed139e,Z7xZ12,168,4,14,28,24.1,1,ok,y^4 + y^5 + x,x^3*y^10 + x^4*y^3 + x^6*y^11
696b491e9d4d7209,Z6xZ14,168,4,6,28,0.08,1,ok,y + x + x^2,y^2 + x^4*y^8 + x^5*y
6d1d27d602b6cded,Z6xZ14,168,4,16,32,793.14,1,ok,y^2 + x + x^2,y^5 + x + x^2*y^10
70f13aa146eb2073,Z7xZ12,168,4,16,32,629.41,1,ok,y^11 + x*y + x^2,x + x^2*y^10 + x^6*y^5
74fa0be429e4abfd,Z6xZ14,168,4,6,20,0.06,1,ok,y^7 + x + x^2,x*y^7 + x^2*y^12 + x^3*y
79723a72fa69b0d8,Z7xZ12,168,4,14,28,23.23,1,ok,y^5 + x*y + x^2,x^2*y^7 + x^3 + x^6*y^8
7d4ae2c47c10d1b7,Z6xZ14,168,4,16,22,765.49,1,ok,y^2 + x + x^2,x*y^13 + x^2*y^3 + x^3*y^2
7ecd3bb4ac6d8093,Z6xZ14,168,4,12,22,4.71,1,ok,y + x + x^2,y^8 + x*y^12 + x^2*y^7
8169ebef72f8895a,Z6xZ14,168,4,12,28,7.25,1,ok,y^2 + x + x^2,1 + x^2*y^11 + x^4*y^2
3981ba1649cc4e98,Z7xZ12,168,6,14,26,25.41,1,ok,y^5 + x*y + x^3,x^3*y^2 + x^4*y^3 + x^6*y^8
414567578910079a,Z6xZ14,168,6,8,20,0.4,1,ok,y^2 + y^3 + x,1 + x^2*y^8 + x^3*y^12
49b40c6605b7fdc4,Z6xZ14,168,6,12,20,4.59,1,ok,y + y^3 + x,y^7 + x^2*y^4 + x^4*y^5
509ba3e1703c4878,Z7xZ12,168,6,14,24,30.25,1,ok,y^5 + x*y + x^3,x*y^3 + x^2*y^8 + x^4*y^9
5443670177759f77,Z7xZ12,168,6,14,32,24.42,1,ok,y^2 + x + x^3,y^3 + x*y^2 + x^3*y^6
594ac480317c6188,Z6xZ14,168,6,8,24,0.47,1,ok,y + y^3 + x,y^2 + y^5 + x^2*y^3
5e80310400d06efe,Z6xZ14,168,6,8,18,0.35,1,ok,1 + y + y^3,x*y^4 + x^2*y^8 + x^4*y^9
