instance_id,group,n,k,d,d_ub_known,seconds,cost_step,status,A_poly,B_poly
fe4afebc82d0ece8,Z7xZ11,154,6,14,24,18.25,1,ok,y^2 + x*y + x^3,y^3 + x^2*y + x^6*y^8
0734e2f93298a8a5,Z7xZ12,168,6,8,32,0.34,1,ok,y^2 + x + x^3,x*y + x^5*y^3 + x^6*y^4
0ad8ed2be88f9890,Z6xZ14,168,6,14,24,29.51,1,ok,y + y^3 + x,x^2*y^12 + x^3 + x^5*y^4
11bef3e2ebedb67e,Z6xZ14,168,6,12,24,2.36,1,ok,y^2 + y^3 + x,y^3 + x^3*y^7 + x^4*y^9
18111f502ffcef24,Z7xZ12,168,6,14,24,26.55,1,ok,y^5 + x*y + x^3,x*y^7 + x^2*y^11 + x^4*y^5
1c9adf5455e8406b,Z6xZ14,168,6,8,18,0.45,1,ok,y + y^3 + x,x^2*y^12 + x^4*y^8 + x^5*y^6
02add95210a40c93,Z7xZ12,168,4,16,20,709.82,1,ok,y + y^2 + x,x^3*y^5 + x^4*y + x^6*y^3
0666d0bddf695e3a,Z7xZ12,168,4,14,28,23.3,1,ok,y + y^5 + x,y^8 + x^3*y^4 + x^6*y^3
0945061ac94d674b,Z7xZ12,168,4,4,38,0.03,1,ok,y + y^5 + x,x^3*y^5 + x^3*y^7 + x^4
0d5df181035fb0d2,Z6xZ14,168,4,16,28,714.74,1,ok,y^2 + x + x^2,x^2*y + x^3*y^2 + x^4*y^9
0f76a597e94fcf55,Z6xZ14,168,4,14,26,19.1,1,ok,y^9 + x*y + x^2,y^5 + x*y^2 + x^2
ce4d5f9e9cf4df8a,Z7xZ11,154,6,14,26,12.11,1,ok,y + x + x^3,y^2 + x*y^7 + x^3*y^4
e0e12fd3cb505812,Z7xZ11,154,6,4,20,0.03,1,ok,1 + x + x^3,y^9 + x^2*y^8 + x^6*y
ecae414c4d713d02,Z7xZ11,154,6,14,24,16.9,1,ok,y^2 + x*y + x^3,x*y^10 + x^5*y^6 + x^6*y
f40415c6b06b2e50,Z7xZ11,154,6,12,34,3.13,1,ok,y^2 + x*y + x^3,x^2*y^6 + x^3*y^8 + x^5*y^7
ff03cffbd8487ce1,Z7xZ11,154,6,12,26,3.83,1,ok,y^3 + x*y + x^3,y^5 + x*y^2 + x^3
07423b249a06bd10,Z7xZ12,168,6,10,36,0.98,1,ok,y^3 + x + x^3,y^7 + x^4*y^10 + x^5*y^2
0b3c2ed3defd4ddf,Z6xZ14,168,6,8,24,0.82,1,ok,y^2 + y^3 + x^2,y^2 + x^3*y^5 + x^4*y^4
132f41654c71a169,Z6xZ14,168,6,12,24,2.05,1,ok,y^2 + y^3 + x,1 + y^11 + x^2*y^6
197ef1f2bfeb8b7c,Z6xZ14,168,6,8,18,0.61,1,ok,1 + y + y^3,x^2*y^8 + x^2*y^11 + x^3*y^2
1cdbd9ca4c553538,Z7xZ12,168,6,12,34,4.09,1,ok,y^3 + x + x^3,y^7 + x^4*y^2 + x^5*y
02d7ffcff54d1b23,Z6xZ14,168,4,8,28,0.5,1,ok,y^2 + x + x^2,x^2*y^13 + x^3*y^10 + x^4*y^13
066eef8e95131ea4,Z6xZ14,168,4,14,34,18.34,1,ok,y^2 + x + x^2,y^11 + x*y^8 + x^2
09a25154c19b2d5a,Z7xZ12,168,4,14,30,18.43,1,ok,y^5 + y^7 + x,1 + x^3*y^11 + x^4*y^4
0d91864a407fcc2b,Z6xZ14,168,4,14,40,21.41,1,ok,y^2 + x + x^2,y^7 + x*y^13 + x^2*y^2
0fd4eac400ff8382,Z6xZ14,168,4,16,20,557.8,1,ok,y^2 + x + x^2,x*y^11 + x^3*y^9 + x^5*y^12
d214981fcbfc93ba,Z7xZ11,154,6,14,24,13.08,1,ok,y + x + x^3,x^2*y^4 + x^3*y + x^5*y^5
e1e1d0dce27d29ac,Z7xZ11,154,6,14,28,15.12,1,ok,y + x + x^3,y^6 + x^4*y^7 + x^5*y
ed1af3bac5b4b9e6,Z7xZ11,154,6,4,34,0.03,1,ok,y + x + x^3,x*y^8 + x^2*y^10 + x^4*y^8
f68f9ccc209445db,Z7xZ11,154,6,12,26,3.17,1,ok,y^2 + x*y + x^3,y^8 + x + x^3*y^7
0010bd5b8446ebac,Z6xZ14,168,6,8,24,0.82,1,ok,y + y^3 + x,x*y^3 + x*y^7 + x^3*y^8
078678b2127faed6,Z7xZ12,168,6,12,24,3.95,1,ok,y^5 + x*y + x^3,y^7 + x^4*y^11 + x^5*y
0c5256c35e544f47,Z6xZ14,168,6,12,30,2.87,1,ok,y + y^3 + x,y^2 + x*y^3 + x^2*y^5
135476a4724320d4,Z6xZ14,168,6,12,26,4.03,1,ok,y^2 + y^3 + x^2,y^11 + x*y^5 + x^2*y^2
1a59922668a117f6,Z6xZ14,168,6,12,24,4.01,1,ok,y^2 + y^3 + x,x^3 + x^3*y^13 + x^5*y^11
0037a843a422aee3,Z7xZ12,168,4,12,34,3.81,1,ok,y^5 + y^7 + x,y^8 + x*y^3 + x^2*y
032677097c4c4e3e,Z7xZ12,168,4,4,36,0.02,1,ok,1 + y^2 + y^4,x^2*y^8 + x^3*y + x^3*y^3
067b589b190bc812,Z6xZ14,168,4,10,20,0.74,1,ok,y^4 + x*y + x^2,y^12 + x^2*y^11 + x^4*y^9
0a5b181c1bcd644a,Z7xZ12,168,4,14,36,63.81,1,ok,y^11 + x*y + x^2,y^11 + x^3 + x^4*y
0de19dea18cabbba,Z7xZ12,168,4,14,30,16.8,1,ok,y^5 + x*y + x^2,1 + x*y^5 + x^3*y^7
d37e8a625798e2d1,Z7xZ11,154,6,14,20,13.21,1,ok,y + x + x^3,x^2*y^9 + x^3*y^4 + x^5*y^5
e4ac6b3034ddc709,Z7xZ11,154,6,14,26,14.88,1,ok,y^2 + x*y + x^3,x*y^9 + x^2*y^5 + x^4*y
ed346cba9e804ee8,Z7xZ11,154,6,8,30,0.34,1,ok,y + x + x^3,x*y^4 + x^2*y^4 + x^4*y^3
f7396cd218666be0,Z7xZ11,154,6,10,20,1.42,1,ok,y + x + x^3,y^7 + x^4*y^6 + x^5*y^4
001501f988fcebdc,Z7xZ12,168,6,14,16,23.83,1,ok,y^3 + x*y + x^3,x^3*y^10 + x^4*y^7 + x^6*y
08204c4beaa30223,Z7xZ12,168,6,10,34,0.86,1,ok,y + x + x^3,x^3*y^4 + x^4*y^2 + x^6*y^3
0c9bb7a697dd4646,Z7xZ12,168,6,12,30,5.06,1,ok,y^2 + x*y + x^3,x*y^9 + x^5*y^6 + x^6*y^4
137d774817809c75,Z7xZ12,168,6,12,24,3.83,1,ok,y^5 + x*y + x^3,1 + x^2*y^6 + x^6*y^2
1b0b7e404e886316,Z7xZ12,168,6,8,22,1.58,1,ok,y^6 + x + x^3,y + x^2*y^2 + x^6*y^4
007963e3a3b9141d,Z7xZ12,168,4,10,34,1.02,1,ok,y + y^5 + x,x^3*y^4 + x^5*y^3 + x^6*y^2
04335b2fe686d66c,Z7xZ12,168,4,16,20,833.08,1,ok,y^5 + y^7 + x,x*y^10 + x^5*y^2 + x^6
06a9bcaa2295e82a,Z6xZ14,168,4,10,20,1.09,1,ok,y^4 + x*y + x^2,x*y^4 + x^3*y^9 + x^5*y^5
0a86b9a6228abadb,Z6xZ14,168,4,14,30,24.01,1,ok,1 + x*y + x^2,x^2*y^3 + x^3*y + x^4*y^4
0e2f977d2a998fae,Z6xZ14,168,4,10,24,1.0,1,ok,1 + x*y + x^2,x*y^6 + x^3*y^11 + x^5*y
d3b4affaad428147,Z7xZ11,154,6,14,34,10.95,1,ok,y + x + x^3,y^4 + x^4*y^8 + x^5
e5fd93d0a692b69a,Z7xZ11,154,6,12,24,4.02,1,ok,y + x + x^3,x*y^10 + x^5*y^8 + x^6*y
ed7512e8da283bd4,Z7xZ11,154,6,4,28,0.03,1,ok,1 + x + x^3,y^8 + x^2*y^6 + x^6*y
f9990e3276052100,Z7xZ11,154,6,12,32,2.53,1,ok,y^3 + x*y + x^3,x*y + x^2*y^2 + x^4*y^10
006c8e6048a6b8ea,Z6xZ14,168,6,12,20,2.61,1,ok,y^2 + y^3 + x,x^3*y + x^4 + x^5*y^5
0850d9127d78e9ee,Z7xZ12,168,6,14,32,17.06,1,ok,y^3 + x*y + x^3,x^2*y^11 + x^3*y^4 + x^5*y
0ccf4b8ee3364a2f,Z7xZ12,168,6,14,24,21.38,1,ok,y + x + x^3,x*y + x^2*y^7 + x^4*y^11
15631198717f6cb7,Z6xZ14,168,6,16,36,764.63,1,ok,y + y^3 + x,x*y^6 + x^2*y^2 + x^5*y^7
1b30a2c5a26bcae7,Z6xZ14,168,6,8,24,0.54,1,ok,y^2 + y^3 + x^2,y^8 + x^3*y^5 + x^4
00ad02a3a8cf0d5d,Z7xZ12,168,4,10,38,1.29,1,ok,y + y^2 + x,x^4*y^5 + x^6 + x^6*y
048aecd2548b189c,Z7xZ12,168,4,16,38,726.71,1,ok,y^4 + y^5 + x,x*y^4 + x^4 + x^6*y^11
06ee8860d0f93c03,Z6xZ14,168,4,12,30,2.73,1,ok,1 + x*y + x^2,x^2*y + x^3 + x^4*y^2
0a908f864c6fa82c,Z7xZ12,168,4,14,28,16.35,1,ok,y^5 + y^7 + x,x*y^7 + x^2*y^8 + x^6*y^3
0e60e2378b97fc91,Z6xZ14,168,4,10,36,0.76,1,ok,y^4 + x*y + x^2,y^12 + x + x^5*y^13
d68d60f84ba926b4,Z7xZ11,154,6,14,34,13.72,1,ok,y + x + x^3,x^2*y^8 + x^3 + x^5
e6b0d72b5897096f,Z7xZ11,154,6,12,22,3.34,1,ok,y^2 + x*y + x^3,x^3*y^9 + x^4*y^7 + x^6*y
ef445a2d6d13b7fc,Z7xZ11,154,6,12,28,2.7,1,ok,y + x + x^3,x^3*y^4 + x^4*y^6 + x^6*y^5
f9ad8db2fcf0af26,Z7xZ11,154,6,12,32,3.25,1,ok,y + x + x^3,x*y^10 + x^2*y^9 + x^4
02766eadd05b6676,Z7xZ12,168,6,4,22,0.05,1,ok,1 + x + x^3,y^8 + x^2*y^10 + x^6*y
087073d334367af3,Z7xZ12,168,6,16,26,781.86,1,ok,y + x + x^3,x^3*y + x^4*y^6 + x^6*y^5
0dcdd28c87a4036c,Z7xZ12,168,6,14,36,13.11,1,ok,y^3 + x*y + x^3,x*y^2 + x^5*y^10 + x^6*y^11
15a37034746fe19e,Z7xZ12,168,6,12,24,3.82,1,ok,y + x + x^3,x*y^6 + x^2*y^6 + x^4*y^4
1b4f1fc0de5ecd66,Z6xZ14,168,6,8,16,0.51,1,ok,y^2 + y^3 + x,x^3*y^5 + x^4*y + x^5
0102f0ad5f9edb3d,Z7xZ12,168,4,14,34,27.65,1,ok,y^2 + y^4 + x,x*y^5 + x^3 + x^4*y^4
05103fd621b30588,Z6xZ14,168,4,14,20,15.63,1,ok,y^10 + x*y + x^2,y^4 + x*y^12 + x^2*y^2
0728ed76b99fc557,Z6xZ14,168,4,8,20,0.87,1,ok,y + x + x^2,x^2*y^4 + x^3*y^13 + x^4*y^4
0b1a2d87a05ff28f,Z6xZ14,168,4,12,28,4.48,1,ok,y^2 + x + x^2,y + x^2*y + x^4
0e9cd14229f060ca,Z7xZ12,168,4,16,36,660.15,1,ok,y + y^2 + x,x*y^7 + x^4*y^11 + x^6*y^6
d723120f7329652c,Z7xZ11,154,6,6,22,0.04,1,ok,y^3 + x*y + x^3,x*y^6 + x^2*y^7 + x^4*y^3
e75a5ee2829c0a23,Z7xZ11,154,6,14,34,13.13,1,ok,y + x + x^3,y^2 + x*y^5 + x^3*y^5
eff16d31a5e9eb13,Z7xZ11,154,6,6,34,0.08,1,ok,y + x + x^3,x*y^8 + x^2*y^9 + x^4*y^8
f9e18a6f27b89fd1,Z7xZ11,154,6,14,22,18.52,1,ok,y^2 + x*y + x^3,y^4 + x*y^6 + x^3*y^9
0299fd15809caee7,Z7xZ12,168,6,12,34,3.39,1,ok,y^2 + x + x^3,x*y^11 + x^2*y^5 + x^4*y^4
0895cd5e18893f91,Z7xZ12,168,6,14,20,15.14,1,ok,y^2 + x*y + x^3,x^2*y^7 + x^3*y^9 + x^5*y
0f1525e1b5c01d63,Z6xZ14,168,6,12,24,3.37,1,ok,y^2 + y^3 + x,y^8 + x^3 + x^5*y^12
16ce369457ae0173,Z7xZ12,168,6,12,38,6.16,1,ok,y + x + x^3,y^5 + x^4*y^7 + x^5*y^2
1b71b2a83dee4a96,Z6xZ14,168,6,12,16,5.54,1,ok,y + y^3 + x,x*y^9 + x^2*y^8 + x^2*y^11
01b6ea1c277a1be5,Z6xZ14,168,4,16,24,648.99,1,ok,y + x + x^2,x*y^2 + x^2*y^5 + x^3*y^6
0520f3514ea1733d,Z7xZ12,168,4,14,24,24.39,1,ok,y^5 + x*y + x^2,y^11 + x + x^4*y^10
075023863b13d0cb,Z7xZ12,168,4,14,32,33.78,1,ok,y^11 + x*y + x^2,y^4 + x^2*y^11 + x^6*y^3
0c1e69fa24f329ce,Z7xZ12,168,4,16,32,688.2,1,ok,y + y^2 + x,y^3 + x^3*y^11 + x^5*y^4
0f06c8259d49f2b8,Z7xZ12,168,4,6,18,0.07,1,ok,y + y^5 + x,x*y^6 + x^3*y^4 + x^3*y^8
d8605dbb1e0db733,Z7xZ11,154,6,14,22,12.63,1,ok,y^3 + x*y + x^3,1 + x^2*y^6 + x^6*y^8
e9041668ccf7a3c4,Z7xZ11,154,6,14,30,20.31,1,ok,y + x + x^3,x^2*y^3 + x^3*y + x^5
f106b0680f8de03b,Z7xZ11,154,6,10,20,0.57,1,ok,y + x + x^3,x^3*y^7 + x^4*y^8 + x^6*y^10
fa5b0807afadca1a,Z7xZ11,154,6,12,28,3.7,1,ok,y + x + x^3,x*y^3 + x^2*y^10 + x^4*y
03034ad1c6d36a1f,Z6xZ14,168,6,8,18,0.89,1,ok,1 + y + y^3,1 + x*y + x^4*y^10
08b8f1df195d4750,Z6xZ14,168,6,12,16,4.17,1,ok,y + y^3 + x,1 + x*y^13 + x^2*y^9
10293668e0c7f938,Z7xZ12,168,6,8,36,0.37,1,ok,y^6 + x + x^3,x^3*y^2 + x^4*y^3 + x^6
1715452a42c76713,Z7xZ12,168,6,12,30,3.18,1,ok,y^4 + x*y + x^3,x^3*y^4 + x^4*y + x^6*y^5
1bbe8e6b5b43a85e,Z6xZ14,168,6,14,24,21.64,1,ok,y^2 + y^3 + x^2,y^8 + x^2 + x^3*y^5
01b7cf71d8508f87,Z6xZ14,168,4,10,16,1.45,1,ok,y + x + x^2,y + x^4*y^2 + x^5
057efa9608d825a2,Z6xZ14,168,4,10,28,0.97,1,ok,y^3 + x*y + x^2,y + x + x^2*y^11
077718ac444297d2,Z7xZ12,168,4,8,20,1.24,1,ok,1 + y + y^5,x*y^4 + x^3*y^2 + x^4*y^6
0c95541603144ceb,Z7xZ12,168,4,8,28,0.49,1,ok,y^5 + x*y + x^2,x*y + x^3*y^11 + x^5*y^3
0f223808325b9132,Z7xZ12,168,4,16,20,356.74,1,ok,y + y^2 + x,x*y^6 + x^3*y^10 + x^4*y^8
11c461d044e82434,Z6xZ14,168,4,12,38,6.02,1,ok,y^4 + x*y + x^2,y^13 + x*y^2 + x^2*y^4
1487d9b6f7904ef0,Z6xZ14,168,4,16,20,707.25,1,ok,y^9 + x*y + x^2,x*y^6 + x^2*y + x^3*y^12
18355832adf163f9,Z6xZ14,168,4,16,28,685.92,1,ok,y^2 + x + x^2,x^2*y^13 + x^3*y^7 + x^4*y^2
1df640a179a4725b,Z7xZ12,168,4,14,36,23.66,1,ok,y^5 + x*y + x^2,y^2 + x^3*y^10 + x^4*y^9
20ceed22202d5bc8,Z7xZ12,168,4,16,20,586.11,1,ok,y^8 + x*y + x^2,x*y^2 + x^3*y^4 + x^4
24bf0d7e9aa24e53,Z7xZ12,168,4,12,28,4.04,1,ok,y^2 + x*y + x^3,y^6 + x^4*y^11 + x^6*y^10
1dc91ca664eb18bc,Z7xZ12,168,6,14,24,14.36,1,ok,y^3 + x*y + x^3,y^3 + x^2*y + x^6*y^7
21d8e184df63a70b,Z7xZ12,168,6,8,16,0.38,1,ok,y^4 + x*y + x^3,x*y^2 + x^5*y^7 + x^6*y^3
28e2538cf2ae2781,Z7xZ12,168,6,4,26,0.03,1,ok,1 + x + x^3,y^8 + x^2*y^3 + x^6*y
2fbbf6c9eeed45c4,Z7xZ12,168,6,12,34,3.46,1,ok,y + x + x^3,y^4 + x^2*y^9 + x^6*y^6
11dbc691d7ef4705,Z6xZ14,168,4,14,26,14.35,1,ok,y^2 + x + x^2,y^3 + x*y^4 + x^2
15158a5c694966d3,Z7xZ12,168,4,8,30,0.52,1,ok,y^5 + x*y + x^2,x^2*y^6 + x^3*y^11 + x^4*y
193762a1ad99105f,Z6xZ14,168,4,14,20,33.04,1,ok,1 + x*y + x^2,x*y^10 + x^2*y^4 + x^3*y^6
1eb1937a9548e9a4,Z7xZ12,168,4,4,18,0.03,1,ok,y + y^5 + x,1 + y^4 + x^2*y^2
218a57ddff30e658,Z7xZ12,168,4,12,38,5.69,1,ok,y^2 + y^4 + x,x*y^5 + x^6 + x^6*y
25319da7dd1adca7,Z7xZ12,168,4,8,38,1.57,1,ok,y^2 + y^4 + x,x^2 + x^2*y^5 + x^3*y^4
1ddb2088f5ba56c7,Z6xZ14,168,6,12,24,4.66,1,ok,y^2 + y^3 + x^2,y^5 + x^4*y^8 + x^5
22030e6e202417f7,Z6xZ14,168,6,8,26,0.49,1,ok,y^4 + y^5 + x^2,x^2*y^2 + x^3 + x^4*y^13
28f408123bf0798b,Z7xZ12,168,6,12,16,5.14,1,ok,y^10 + x*y + x^3,x^3*y^10 + x^4*y^7 + x^6*y^4
3055e4be7ea891b4,Z7xZ12,168,6,10,20,1.24,1,ok,y + x + x^3,y + x^2*y^11 + x^6*y^9
1245d531cca9bae2,Z6xZ14,168,4,12,28,7.19,1,ok,y^3 + x*y + x^2,y^2 + x*y^4 + x^2
1604f20e2b06a653,Z6xZ14,168,4,8,16,1.0,1,ok,y + x + x^2,y^8 + x^2*y^3 + x^4*y^8
19dc7b010187c4b2,Z6xZ14,168,4,8,16,0.59,1,ok,1 + x*y + x^2,y^11 + x^2*y^2 + x^4*y^2
1ec792cce5108a54,Z7xZ12,168,4,14,26,24.78,1,ok,y^2 + y^10 + x,y^2 + x*y^7 + x^3*y^3
224de111749adf10,Z7xZ12,168,4,12,34,2.8,1,ok,y^2 + y^4 + x,x*y^3 + x^4*y^5 + x^5*y^4
2563f4a1ac37fdee,Z7xZ12,168,4,14,34,43.36,1,ok,y + y^2 + x,y + x*y^6 + x^4*y^11
1e8f78afc0291032,Z6xZ14,168,6,12,24,4.76,1,ok,y^2 + y^3 + x,y^6 + y^9 + x^4*y^8
22b0da68fb2285a0,Z6xZ14,168,6,6,32,0.05,1,ok,y + y^3 + x,y^4 + x*y^8 + x^3*y^9
29be5d84e42b11d1,Z6xZ14,168,6,8,20,0.39,1,ok,y^4 + y^5 + x^2,x*y^10 + x^2*y^8 + x^3
3062232585e700d1,Z6xZ14,168,6,8,24,0.81,1,ok,y + y^3 + x,y^6 + y^10 + x^5*y^4
12a2207f41511e78,Z6xZ14,168,4,10,28,0.98,1,ok,y^3 + x*y + x^2,y^4 + x*y^8 + x^2*y^6
16aca767e67a64bf,Z7xZ12,168,4,8,28,0.67,1,ok,y^2 + y^10 + x,y^10 + x*y^2 + x^4*y^3
1a89505c5b81abdb,Z6xZ14,168,4,12,20,3.65,1,ok,y + x + x^2,x*y^6 + x^2*y^4 + x^3*y^3
1ee1c1aff88947c6,Z6xZ14,168,4,10,24,2.09,1,ok,1 + x*y + x^2,y^8 + x*y^2 + x^2*y^3
2251729545f554be,Z7xZ12,168,4,14,30,21.47,1,ok,y^11 + x*y + x^2,y^10 + x*y^5 + x^5*y^6
256678f0d24c1ece,Z7xZ12,168,4,16,20,745.44,1,ok,y^2 + x*y + x^3,x*y^5 + x^2*y^7 + x^6*y^3
1f258575565e2a73,Z6xZ14,168,6,8,26,0.41,1,ok,y^2 + y^3 + x,y^5 + x*y + x^2
24333537bcbf2844,Z6xZ14,168,6,8,16,0.73,1,ok,1 + y + y^3,x^2*y^6 + x^3*y^2 + x^4
2a219d14174a4847,Z6xZ14,168,6,12,34,4.18,1,ok,y^2 + y^3 + x,x^3*y^2 + x^3*y^5 + x^4*y^4
30d5ad657bff3d0f,Z6xZ14,168,6,14,24,25.27,1,ok,y + y^3 + x,y^9 + x*y^11 + x^3*y
135a3314a6a043ff,Z6xZ14,168,4,16,20,793.87,1,ok,y^2 + x + x^2,1 + x^2*y^13 + x^4*y^4
16e4a1d9a923cc8f,Z6xZ14,168,4,16,34,580.54,1,ok,y^4 + x*y + x^2,x*y^2 + x^2*y^4 + x^3*y^13
1be8e145ffca22dc,Z7xZ12,168,4,12,20,6.3,1,ok,y + y^2 + x,x^2*y^2 + x^2*y^10 + x^5*y^3
1f3a3142ec862ca8,Z7xZ12,168,4,10,34,1.09,1,ok,y + y^2 + x,x^2*y^8 + x^3*y^6 + x^5*y
22858c9526a8e888,Z7xZ12,168,4,14,32,40.02,1,ok,y + y^2 + x,1 + x*y^2 + x^5*y
2583c565ceeb31d5,Z6xZ14,168,4,14,20,25.1,1,ok,y^2 + x + x^2,y^7 + x^2*y^11 + x^4*y^12
1fa32573dcb34dd5,Z6xZ14,168,6,8,22,0.79,1,ok,1 + y + y^3,y^11 + x + x^2*y^12
2435889ee8b8d845,Z6xZ14,168,6,8,20,0.31,1,ok,y^4 + y^5 + x^2,y + x*y^7 + x^5*y^3
2aa0b0da82c6ee24,Z7xZ12,168,6,8,22,0.44,1,ok,y^3 + x*y + x^3,x^3*y^6 + x^4*y^2 + x^6*y
315abeced7b3e892,Z6xZ14,168,6,4,24,0.04,1,ok,y^2 + y^3 + x,x^3*y^9 + x^5*y^11 + x^5*y^12
1388468c606a910e,Z6xZ14,168,4,16,20,731.33,1,ok,y^10 + x*y + x^2,x*y^2 + x^2*y^12 + x^3*y^4
172358608e6147c9,Z6xZ14,168,4,14,20,18.19,1,ok,y^2 + x + x^2,x*y^9 + x^3*y^3 + x^5
1ca30e49fb4d3747,Z6xZ14,168,4,12,20,6.78,1,ok,y^9 + x*y + x^2,x*y^9 + x^2*y^5 + x^3*y^3
1fa00c7c79c2cdc3,Z7xZ12,168,4,16,34,650.78,1,ok,y^2 + x*y + x^3,x^2*y^8 + x^4*y^10 + x^5*y^3
22942ba8705846b4,Z7xZ12,168,4,8,28,1.89,1,ok,y + y^2 + x,y^9 + x^6*y^5 + x^6*y^7
26031aee4f741401,Z6xZ14,168,4,8,24,0.49,1,ok,y^2 + x*y + x^2,x*y^11 + x^2*y^13 + x^3*y^8
1fe692ade2ec3fde,Z7xZ12,168,6,14,22,29.28,1,ok,y + x + x^3,x*y + x^2*y^4 + x^4*y^11
26fab43341469aac,Z6xZ14,168,6,14,24,16.49,1,ok,y^2 + y^3 + x,x*y^8 + x^3*y^2 + x^3*y^13
